STUDY_ID	SAMPLE_ID	ESR1	ERBB2	PGR	TP53	PIK3CA	GATA3	FOXA1	MLPH
brca_metabric	MB-6319	10.82655991	9.843878184	6.693221942	5.90582045	6.002701563	10.77847091	11.31326948	12.29330394
brca_metabric	MB-6322	10.71472956	10.346246	5.309407437	6.027136571	6.043523533	10.34440547	11.92835232	11.80631814
brca_metabric	MB-6327	12.42597155	8.068928756	5.632057799	6.411792184	5.251784026	11.78931592	12.371136	13.35320841
brca_metabric	MB-6328	12.42067358	10.57131482	7.534044062	6.374605529	5.784594186	10.56629941	11.63955839	11.86654425
brca_metabric	MB-6329	11.5238161	9.737601415	6.451114419	6.425673075	5.960086263	9.542420825	11.72986472	11.38573976
brca_metabric	MB-6330	6.988234182	13.63392553	5.403872108	6.131802529	5.539561792	7.96962167	10.88241167	12.08034979
brca_metabric	MB-6334	10.7431149	13.42099553	5.734081236	5.529743174	5.680499291	9.680464268	11.65918648	11.68039757
brca_metabric	MB-6336	5.905319474	9.453414272	5.255341644	6.404585662	6.109511759	6.597529371	5.992833552	7.580586808
brca_metabric	MB-6337	6.317219684	14.46428166	5.4582331	6.319477239	6.192668239	7.025164742	10.40184159	11.1101124
brca_metabric	MB-6344	11.7700333	10.54298172	5.485173641	5.997428673	5.586139971	10.01494162	11.44905534	11.45906903
brca_metabric	MB-6346	11.71761738	10.62339636	5.815838037	5.94980829	5.934634556	10.42550604	11.77250608	12.72219659
brca_metabric	MB-6358	7.66593259	14.20094963	5.272237114	6.253229635	5.531641308	9.63491566	11.58382575	11.59749675
brca_metabric	MB-6359	10.46191659	11.24543972	5.286478925	6.293294779	6.23305685	11.7791518	11.48376583	11.33728746
brca_metabric	MB-6363	7.287695371	14.41772674	5.527459268	6.366200548	5.59750059	9.710768482	11.28816761	13.1607844
brca_metabric	MB-7000	11.91154416	11.53063072	6.148836172	6.402628729	5.765084387	11.09697851	11.99342705	12.39014188
brca_metabric	MB-7001	11.36838047	13.19065853	5.281866714	6.404392157	5.816496147	10.20881856	11.66041403	11.48609777
brca_metabric	MB-7002	11.00268531	9.73610145	5.958358705	5.959153009	5.679214628	10.50438668	11.62427014	12.71912456
brca_metabric	MB-7003	9.403505529	9.28229585	7.246120031	5.866546603	5.473823456	9.44886222	10.8768318	11.26224108
brca_metabric	MB-7004	12.07669126	10.16534224	5.186362842	6.812277478	5.269307174	10.80323523	11.80986989	12.64286506
brca_metabric	MB-7005	11.00909129	10.00113185	5.353315825	5.942034708	5.439506981	10.4690375	11.49311851	11.9770721
brca_metabric	MB-7006	10.85428776	10.84837588	5.856460728	6.415652874	5.71429388	11.46865277	11.93213956	12.31331774
brca_metabric	MB-7007	5.492860265	12.05392874	5.253025252	5.740896003	5.993408744	6.753179376	10.05969473	8.492128583
brca_metabric	MB-7008	6.038520451	9.42364062	5.235787251	5.82752592	5.964893282	6.698874149	10.95396369	10.74567166
brca_metabric	MB-7009	5.620065015	9.067482701	5.274465461	6.991662702	5.747456561	6.065300299	5.46424544	7.799322039
brca_metabric	MB-7010	11.5438091	10.63872024	6.654761181	6.31770105	5.864725425	10.61795846	12.41547207	12.0039595
brca_metabric	MB-7011	11.29972126	9.665726123	5.943893817	6.896587457	5.740439857	9.367957348	10.80509173	10.86008949
brca_metabric	MB-7012	5.598269416	9.601735484	5.17639969	5.512119179	5.680922511	6.941320633	6.540318855	7.213118115
brca_metabric	MB-7013	11.36578554	10.9265432	9.592426252	6.047221195	5.871527851	9.900892096	11.86483373	12.18476414
brca_metabric	MB-7014	9.615731273	9.812892144	7.711635164	5.638033086	5.716286923	9.823870113	11.27257135	11.04976964
brca_metabric	MB-7015	10.83520362	10.37933609	7.668876278	6.284056825	5.855798273	10.46376292	11.82471781	11.92687714
brca_metabric	MB-7017	5.585191126	9.713955616	5.124676932	6.4986373	5.905244219	5.874681634	5.620238828	6.788141894
brca_metabric	MB-7018	9.30855405	10.49303996	5.338676428	5.9883303	5.876262113	9.815720443	11.09670409	11.24632919
brca_metabric	MB-7019	10.68009592	9.923054824	6.877888483	6.569362974	5.773828732	9.908147747	11.32748316	11.42921393
brca_metabric	MB-7020	6.035999932	14.18708955	5.524334575	6.775076172	5.570029345	6.789899328	10.91035879	11.35176866
brca_metabric	MB-7022	9.994955857	10.87564437	7.926996589	6.661594652	5.809963894	9.963340371	11.64436091	12.09417052
brca_metabric	MB-7023	5.722789328	8.558481063	5.260002736	6.750221228	6.367824462	6.052483576	6.419634884	7.575131712
brca_metabric	MB-7024	11.50488071	10.08085071	5.534577915	6.248125561	5.955470495	9.854724379	11.13419768	10.98225766
brca_metabric	MB-7025	5.898722107	8.41427799	5.48325552	6.238983262	6.000368542	6.424477939	5.521796151	7.040934789
brca_metabric	MB-7026	8.486103633	10.48558039	7.546858111	6.476998032	5.918609445	9.397792583	11.26637996	11.67850524
brca_metabric	MB-7027	6.12858917	13.1206006	5.253802634	6.555876336	6.036943686	6.661715051	9.471867869	9.122350815
brca_metabric	MB-7028	10.7441792	11.08394336	5.543168608	6.238786561	5.856132145	10.24003148	11.46859538	12.13728265
brca_metabric	MB-7029	10.35308189	9.497689744	6.853217713	6.234813013	6.008552524	10.051379	11.41563459	11.86290325
brca_metabric	MB-7030	6.192747516	10.03060278	4.969329248	7.290813091	5.523130373	6.343169422	6.251026074	6.423873349
brca_metabric	MB-7031	7.139756022	10.59596422	5.413237062	7.261916228	5.97158751	8.171951373	6.536475116	7.18459443
brca_metabric	MB-7032	11.15433814	10.59001524	6.114959096	6.204028402	6.212619659	11.18534859	11.88490797	12.18790239
brca_metabric	MB-7034	11.35481474	9.127968459	6.133753192	6.515011322	5.977119103	11.50864594	12.32438487	12.22413708
brca_metabric	MB-7035	7.613679599	14.46428166	5.578821924	6.290700599	5.997178827	8.777749443	10.93246812	12.03042049
brca_metabric	MB-7036	5.471334456	9.215879462	5.351775933	7.147038942	5.85451188	7.117874134	5.554714208	8.451193708
brca_metabric	MB-7037	12.07166864	11.42647502	7.56834689	5.93731095	5.730726784	10.46114059	12.45193219	12.74580785
brca_metabric	MB-7038	5.971092932	9.275881236	5.39504675	6.00356121	5.719396988	5.981290585	6.546687371	7.187655228
brca_metabric	MB-7039	7.402833479	9.868182078	5.481029866	6.569885062	5.569571329	8.729108763	11.31916678	9.680086815
brca_metabric	MB-7040	11.33526402	10.58590784	5.6985777	6.235442189	5.699291939	10.6999741	11.96955474	11.99383643
brca_metabric	MB-7041	11.63815574	9.792988602	6.858598882	6.062582953	5.73350153	10.19838789	11.7010125	12.56387871
brca_metabric	MB-7042	10.23095804	10.35650302	6.498181709	6.694589176	5.747687175	9.937878846	11.40080111	12.07101823
brca_metabric	MB-7043	8.824301356	9.495637783	6.238410073	5.961445582	5.913824447	8.434572874	10.47979493	10.38874592
brca_metabric	MB-7044	9.246556142	9.658108599	5.985335986	6.26959259	5.613401792	8.143902966	9.775796779	10.46789436
brca_metabric	MB-7045	5.903611588	9.603593659	5.174214612	5.413522316	5.706338558	6.303935718	10.86308878	11.63642221
brca_metabric	MB-7046	11.29398897	13.02962538	5.276261336	6.949222395	5.831081465	9.731602866	11.64638518	11.29464823
brca_metabric	MB-7048	9.705877285	11.36587025	5.589484164	6.445040039	5.632878025	10.13254349	11.1403857	11.1687697
brca_metabric	MB-7049	6.470524764	9.894081834	5.185560005	7.059332778	6.074955656	5.705321175	7.846611392	7.216785178
brca_metabric	MB-7050	11.03573123	14.1535146	6.579805307	5.353102535	6.098908782	9.299019602	11.91264375	11.12672529
brca_metabric	MB-7051	11.17737261	10.75203362	5.289198085	6.391811597	6.261914831	10.08413991	11.49367974	10.00713205
brca_metabric	MB-7052	5.661720806	9.477725091	5.266364344	7.414599244	5.925143742	6.820917255	5.748580905	5.845648414
brca_metabric	MB-7053	9.37155511	10.61130637	8.045265655	5.531175508	5.850666942	10.10804091	11.16714306	11.60569489
brca_metabric	MB-7054	7.350233172	10.59380191	5.97600671	6.915293736	5.814204161	5.554163366	5.45420018	6.165125401
brca_metabric	MB-7055	5.882643987	10.29615363	5.516223089	5.494876333	6.261625196	5.662751364	11.34138889	10.16210648
brca_metabric	MB-7056	10.72087541	11.67186234	7.230712911	6.033490803	6.029488403	10.07533923	11.89890998	11.9735503
brca_metabric	MB-7057	7.198637809	10.45527509	5.352918823	6.107779588	5.709593896	9.780490999	11.79089867	11.98379055
brca_metabric	MB-7058	9.036738322	11.2998917	6.768039821	6.312803002	5.82365556	9.479926609	11.50522153	12.34619644
brca_metabric	MB-7059	6.120164214	13.7723456	5.310058173	5.498177675	5.88582712	8.978160607	11.68065585	11.93266643
brca_metabric	MB-7060	10.3949762	10.68820073	5.278192276	5.89617463	6.585601301	11.76051542	12.27785495	12.72641056
brca_metabric	MB-7061	11.33425439	11.00070723	5.590577204	6.114942247	6.073069081	9.81701092	11.05202853	10.59304065
brca_metabric	MB-7062	10.06624092	10.2782798	7.113940823	5.985174423	6.159997627	9.750371629	11.5210265	11.92144006
brca_metabric	MB-7063	11.8759194	9.87196544	6.621604352	6.228073445	5.818814246	10.32973902	11.54009321	12.21897971
brca_metabric	MB-7065	12.01232636	9.755513413	6.838433875	6.024414046	5.592459728	11.11687003	12.19965855	12.44631611
brca_metabric	MB-7066	6.642511966	11.95953548	5.483579096	6.718116856	6.227572119	7.82844155	11.6704666	12.10421844
brca_metabric	MB-7067	5.729746836	14.27260147	5.089624623	6.717345258	5.53035746	7.701492216	10.5427582	10.77786987
brca_metabric	MB-7068	8.644492889	13.80442534	5.40213368	6.267609731	6.144338495	9.156293911	11.45794612	10.14674319
brca_metabric	MB-7069	6.217980406	13.30828284	5.277199201	5.646961873	5.836863511	8.47992338	11.42522413	11.38969842
brca_metabric	MB-7070	8.969704158	11.84900159	6.519225071	6.595704014	5.995485934	9.123189756	11.20505845	10.76182351
brca_metabric	MB-7071	8.764506923	10.80569364	6.447111199	5.975112077	5.986050892	8.682782098	11.42788495	11.13606699
brca_metabric	MB-7072	10.19902627	11.14259982	6.542778028	6.133365167	6.172568685	10.20953694	11.24887504	11.54728607
brca_metabric	MB-7073	5.596088556	14.46428166	5.321866892	5.6234737	6.355945303	7.185514143	10.78506415	10.7798834
brca_metabric	MB-7074	8.910839139	11.151015	5.533390938	5.967800109	5.78292471	10.2904494	11.82043741	11.9431848
brca_metabric	MB-7075	11.07861343	11.89846185	5.341207762	5.386386626	5.995485934	11.03374502	12.09720541	12.81103174
brca_metabric	MB-7076	11.86252637	9.569981554	9.52197381	6.31766993	6.175984043	10.88197936	12.39957251	12.72007794
brca_metabric	MB-7077	8.858777763	11.28888514	7.172989984	6.119395254	5.970567743	10.11828132	11.37320748	12.16102505
brca_metabric	MB-7078	5.457747017	6.372948767	5.311108082	6.7276052	6.346357509	5.782171124	5.361043308	9.22902097
brca_metabric	MB-7079	8.832577881	9.516378288	5.44534059	6.316796087	5.861126901	8.704074856	10.00508665	10.78161476
brca_metabric	MB-7080	10.31826468	10.69715911	7.506287528	6.288155287	5.758163937	10.60896763	11.66197803	12.29679593
brca_metabric	MB-7081	5.883102469	9.672530061	5.031058711	6.495021313	6.152748638	6.298188789	5.421040803	6.902546055
brca_metabric	MB-7082	5.588817493	14.46428166	5.170703777	6.22926225	5.796882153	9.135579053	11.82636689	11.97827803
brca_metabric	MB-7083	10.68935448	10.50171533	5.754003511	5.770508563	5.76377218	10.76239065	11.58854991	12.96784246
brca_metabric	MB-7084	5.541781287	12.7043643	5.392061299	5.89719758	5.928165851	5.50218508	5.525877448	5.668945712
brca_metabric	MB-7085	9.532310342	10.67460504	7.476473654	6.13868341	5.542114982	10.45210252	11.59316189	11.15484443
brca_metabric	MB-7086	12.32081379	10.45514533	6.33118243	6.096512613	6.387878269	10.0937943	11.37138396	11.82950204
brca_metabric	MB-7087	7.483953077	9.673931371	5.220151647	6.721558461	6.712561787	8.869546623	7.745045333	6.357784309
brca_metabric	MB-7088	8.007713327	13.97531407	5.179630989	6.693671484	5.994651026	9.988703162	11.50899991	11.05087153
brca_metabric	MB-7089	6.468167901	10.52191343	5.59987691	7.183053938	5.862905473	7.14447118	7.93058876	8.229989598
brca_metabric	MB-7090	6.1620949	10.08090851	5.331289913	5.652831212	6.424994288	5.818379715	10.1846889	10.69690928
brca_metabric	MB-7091	11.02144542	10.26049982	5.932305186	6.143319482	6.055712196	11.14192681	12.00796902	11.79010512
brca_metabric	MB-7092	10.07918265	9.627578284	6.725345471	6.570911205	6.443720309	10.39195885	11.33280049	12.15830622
brca_metabric	MB-7093	9.654600263	9.996752183	7.580829299	6.016968534	5.787322814	9.163954585	11.53067937	12.13768692
brca_metabric	MB-7094	11.46917747	10.9365483	6.01862066	6.273409923	6.746047134	9.711814937	11.56514575	11.56365812
brca_metabric	MB-7095	12.28603146	11.06333913	5.372314009	6.447822553	6.433544849	9.943012727	11.99555006	12.38321075
brca_metabric	MB-7096	9.975400358	11.41809681	7.179230638	5.853560663	5.590685602	10.61404155	11.88456375	13.10526297
brca_metabric	MB-7097	11.87673581	10.828171	5.296742599	5.807362255	6.373077473	9.779114848	12.27089234	12.81186677
brca_metabric	MB-7099	11.55130811	10.26679726	7.115723365	6.354427674	6.264994064	10.82979036	12.04955816	11.5952561
brca_metabric	MB-7100	12.23420947	11.1924974	9.010217205	6.770656846	6.160261929	9.629520507	12.22910355	12.00414835
brca_metabric	MB-7101	11.05823126	10.66305936	8.015650194	6.846192841	5.949165253	10.19558257	11.71159959	12.70926677
brca_metabric	MB-7102	11.67860359	8.273461421	6.498012591	6.896417473	5.884094709	11.03564554	12.25675327	11.46514391
brca_metabric	MB-7104	9.768739597	9.284196491	5.30874511	6.260010869	6.652062026	9.432941358	10.2305422	9.438200035
brca_metabric	MB-7106	10.16902757	10.48793858	6.404217728	5.721509278	5.996548896	10.55374803	11.82725998	12.18828833
brca_metabric	MB-7107	12.14861187	10.55572398	5.339741311	6.335250533	6.140016162	11.24725183	12.06935427	12.80773592
brca_metabric	MB-7109	12.01489195	10.42762767	6.733206168	6.040689815	6.177552379	10.64969108	12.01595748	13.54100935
brca_metabric	MB-7111	9.07151244	9.343783167	7.333814718	6.308771423	6.744968577	9.488748537	10.9259137	10.64459155
brca_metabric	MB-7112	10.07737583	9.679662885	6.715042465	6.580999371	5.837475791	9.9539575	11.40588231	10.7970151
brca_metabric	MB-7113	11.0656045	10.57644741	8.215234997	6.934259771	6.00986103	9.905022223	11.99358424	11.53466674
brca_metabric	MB-7114	5.832720736	8.810199507	5.484804441	5.570822337	5.864402753	6.437846637	5.415026343	8.055925419
brca_metabric	MB-7115	10.42594846	13.81746613	5.035877106	6.733454867	5.849225109	9.991739426	11.43699061	12.49288667
brca_metabric	MB-7116	10.59863567	9.934762892	5.564133022	6.040594041	5.852907974	10.99164812	10.95578128	11.97481805
brca_metabric	MB-7118	12.17046351	11.41497589	7.46723774	6.31682365	5.180592383	10.24560889	12.176067	12.38330684
brca_metabric	MB-7119	5.699719245	9.687246972	5.302202489	5.838955432	5.944076031	8.352543501	7.378636647	8.171249715
brca_metabric	MB-7121	6.012008602	10.06176385	5.253137266	5.817171018	5.677709223	7.507991369	6.433260014	7.153352947
brca_metabric	MB-7122	8.471158071	10.93885624	5.548809404	6.300616738	5.793660647	9.770080716	11.26550486	11.37878951
brca_metabric	MB-7123	11.05960193	10.04551632	6.516677916	5.994804289	5.551287602	9.912222338	12.07390741	11.74174979
brca_metabric	MB-7124	11.01678902	10.86429523	9.372887255	6.568557734	6.043523533	10.77290094	12.0227896	13.08793615
brca_metabric	MB-7127	10.71170896	9.939834001	6.72981225	6.479840695	5.48069308	10.09002352	11.88863094	12.11305298
brca_metabric	MB-7128	11.16903347	13.69886194	6.658643779	5.806975016	5.971789228	9.670855517	11.6899203	11.55855445
brca_metabric	MB-7130	12.21672132	11.97086615	5.51814439	6.246907717	5.919727219	10.02675213	11.76118655	12.69345908
brca_metabric	MB-7131	12.40609302	10.63005335	5.251608392	6.650882725	5.723749131	10.33366838	12.42685052	12.84175737
brca_metabric	MB-7132	12.00067484	10.14036353	8.579243761	6.606125229	5.953498165	10.3018003	11.67046676	12.45559324
brca_metabric	MB-7133	9.963846612	10.48624329	5.446795932	5.592907212	5.910851548	10.36090482	11.30498049	11.84071911
brca_metabric	MB-7135	6.520096073	14.26446518	5.209052882	7.121518104	5.790755737	8.275138726	12.25367971	12.44081435
brca_metabric	MB-7137	10.8936641	10.09257792	5.630020969	6.086981476	5.753911655	11.31449757	11.88377734	12.88161059
brca_metabric	MB-7138	12.00800999	9.650139049	9.50830077	5.914554984	5.950147529	10.30160394	12.62545804	12.90562316
brca_metabric	MB-7140	12.18573239	10.3599534	5.462240715	7.095323582	6.031962499	11.95923851	12.68588518	12.73641887
brca_metabric	MB-7141	11.51978683	10.8017607	6.001895952	6.689974329	5.439098976	10.80611637	11.5757929	12.48509259
brca_metabric	MB-7142	10.78679697	11.50834941	5.865290298	5.985487383	6.317190931	11.50598322	11.87485763	11.83295574
brca_metabric	MB-7143	5.790017072	14.04511908	5.297325624	5.319541624	5.556413686	8.544284194	11.42985394	12.12820555
brca_metabric	MB-7144	11.48012744	10.71510303	5.9236353	6.280573979	5.852579396	10.22737607	11.06268999	11.99650013
brca_metabric	MB-7145	6.275827224	9.075665804	5.328977465	5.840449079	6.569943391	6.467265376	6.391021202	6.522388355
brca_metabric	MB-7147	11.2115095	8.83397707	7.013148541	6.742973246	5.769364359	10.94954916	10.891232	11.0574308
brca_metabric	MB-7148	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-7149	11.8827074	11.22692515	5.538462668	5.921707364	5.420180993	10.89858368	11.43882354	11.87689894
brca_metabric	MB-7150	11.08617724	10.46690474	5.458734555	6.759840048	6.50458685	10.33904292	11.57336798	12.1246063
brca_metabric	MB-7151	5.470849758	12.18099254	5.448172618	5.550496696	6.220470676	8.201313087	6.834175653	6.290479388
brca_metabric	MB-7152	11.75689036	11.56974242	5.39530772	6.445146359	5.981690027	9.808926321	11.30206245	12.20395326
brca_metabric	MB-7153	8.461194633	11.29153162	5.394928244	7.030410545	5.708435829	9.376885135	12.86194064	12.85571537
brca_metabric	MB-7154	6.897488564	10.29086918	5.390637209	6.409353309	6.011817577	6.996240614	6.295357346	8.601375368
brca_metabric	MB-7155	5.686147887	8.977878149	5.338636963	5.49966745	6.798827134	7.939880433	5.860168311	6.951772465
brca_metabric	MB-7157	11.48935328	11.04786467	8.238758903	7.149098148	5.772829195	10.63256271	11.99837192	12.22592062
brca_metabric	MB-7158	6.192289546	10.63885568	5.241410788	6.473183311	5.843940171	6.068316072	5.448359396	8.979777839
brca_metabric	MB-7159	6.494697434	9.506074969	5.240536192	5.652120621	5.960086263	6.449763267	7.209885039	7.060739706
brca_metabric	MB-7160	9.848667951	12.19016785	7.388411521	6.882961684	6.059898434	10.16380939	12.08221068	11.41342618
brca_metabric	MB-7161	10.22315803	10.9814485	5.919186504	6.210206635	5.794484433	10.81184	11.63132155	11.37099419
brca_metabric	MB-7162	11.50785837	10.47744316	7.888217591	6.387873182	6.026149893	10.38817136	11.89742428	12.76554209
brca_metabric	MB-7163	9.705585331	10.99029468	6.727054611	5.988225076	5.768014556	10.59493854	11.73697775	12.75162512
brca_metabric	MB-7164	9.865390467	11.18210883	6.320895118	6.126360384	5.480362591	10.60746361	11.96709011	12.37609701
brca_metabric	MB-7165	5.426712719	9.507019227	5.229263641	7.921411418	6.407378784	7.674084324	7.179490929	9.213541145
brca_metabric	MB-7167	9.608247181	10.44439998	7.7927414	6.567905181	6.128874657	10.20595572	11.17401929	11.86015204
brca_metabric	MB-7168	10.87762507	10.29822142	5.997536936	6.324752415	5.880826801	10.82950814	11.19572933	11.9960565
brca_metabric	MB-7170	11.07837878	11.28866105	5.375770628	6.016525269	5.423795891	10.41279602	12.07121764	12.58335453
brca_metabric	MB-7171	12.74764326	9.978896994	8.901067991	6.810578078	6.263869347	9.321886906	11.83496545	12.60502064
brca_metabric	MB-7172	11.51897977	10.10183888	9.927964114	6.507737782	5.920277831	10.65532529	11.96950038	13.21448305
brca_metabric	MB-7173	11.59019731	11.11524292	5.292299893	6.199957583	5.577076085	10.0250112	12.13821469	13.02633201
brca_metabric	MB-7174	11.66449616	9.680735805	5.449718473	6.560156759	5.5493481	9.365442931	11.20154639	11.36515091
brca_metabric	MB-7176	9.751524185	10.18023706	8.181451032	5.960231465	5.859491764	9.91805754	11.84387785	12.33401625
brca_metabric	MB-7181	11.50680249	12.17610096	5.408852652	5.954597377	6.673411425	10.77721844	11.98631791	12.56227233
brca_metabric	MB-7182	9.464584267	10.57273122	5.599637798	6.71013134	6.001618746	10.73591872	11.71976677	11.68077707
brca_metabric	MB-7185	11.94986502	11.48546797	6.465373145	6.495243081	5.635878322	10.84487856	12.33307523	12.70827502
brca_metabric	MB-7186	11.63017695	10.19681653	7.540036823	6.473652103	6.024608595	11.11703763	11.71417311	13.06730543
brca_metabric	MB-7187	7.389621383	14.34522378	5.238337593	6.11243529	5.420180993	8.364964367	11.09650332	11.97683818
brca_metabric	MB-7188	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-7189	11.0502581	9.424651429	5.361670867	6.940531346	6.309556944	10.4570373	11.21208375	11.54018623
brca_metabric	MB-7193	11.80252346	10.16974937	6.555022734	5.531105341	6.0009927	9.895860429	10.93006496	10.46916108
brca_metabric	MB-7194	12.58187197	10.92043173	5.263001322	6.232780189	5.872202165	11.24372163	12.08118909	13.37588223
brca_metabric	MB-7195	11.50556108	10.90617018	8.511931732	6.746982096	6.027718791	10.41905123	11.94255544	11.9918154
brca_metabric	MB-7196	12.39985096	10.48179926	6.969657806	5.611783715	6.690593237	8.980777891	11.00960489	10.87663461
brca_metabric	MB-7197	12.22484255	11.0314629	5.840054179	6.466148101	5.620766907	10.31166243	11.76407611	12.71282995
brca_metabric	MB-7198	10.30300548	10.52338048	5.996608789	5.563256732	6.033319044	9.392861735	11.05218371	10.77891744
brca_metabric	MB-7199	12.20076399	6.919154294	5.443667493	6.463675358	6.094097306	11.41430513	12.01294992	12.22554878
brca_metabric	MB-7200	11.98374407	10.61322938	6.799432514	6.792932122	5.962509503	10.65868208	12.21418351	12.12537583
brca_metabric	MB-7201	7.202392887	8.952809899	5.828604558	6.359149787	6.248174693	7.797484154	10.60142842	11.88543069
brca_metabric	MB-7205	5.678533921	9.852686143	5.205988997	6.625930102	5.608270568	7.908487524	6.200870956	7.803524387
brca_metabric	MB-7207	6.073126349	14.21165026	5.323447719	6.676707401	5.785633624	8.288895618	11.04240949	11.41795862
brca_metabric	MB-7208	5.660023387	9.698477167	5.199926792	5.79315122	5.420084834	6.952730496	11.11171588	11.00880698
brca_metabric	MB-7212	10.79062924	10.96705606	5.873944362	6.786717436	5.877601564	10.26854435	11.61470899	12.13781342
brca_metabric	MB-7215	9.173348776	9.996427827	5.616338815	6.027426548	5.921396138	10.04415912	11.03676014	11.54823285
brca_metabric	MB-7216	12.36744873	9.370633218	8.370643777	6.147224022	5.849376203	10.78303898	12.82509456	12.08072239
brca_metabric	MB-7217	10.13385418	10.21273074	8.385297075	6.024325114	6.137988924	9.704377998	11.43582711	12.14192227
brca_metabric	MB-7218	11.39666419	10.85818944	6.7445615	6.355852509	6.041472693	9.615322994	11.82762136	12.64864017
brca_metabric	MB-7219	10.18965986	10.32555656	6.453660711	7.130410339	5.924414164	10.39250227	11.29495739	11.82140395
brca_metabric	MB-7220	9.600340087	10.8266364	7.322762615	5.840046017	5.849225109	11.11363369	11.70385512	12.30420857
brca_metabric	MB-7225	5.488899897	10.32395255	5.570344437	6.687608739	5.759104264	6.826588027	5.427563958	7.599867503
brca_metabric	MB-7226	11.42359062	10.33831954	5.336257641	6.33875003	5.685900138	11.40934975	11.4908974	12.25293889
brca_metabric	MB-7227	10.07088156	11.12889573	5.196190936	5.70386913	6.040575594	10.17696089	12.22028565	12.07411634
brca_metabric	MB-7228	10.81803585	9.578360556	7.499813577	6.645001051	5.866888964	9.066434184	10.9321499	11.50788846
brca_metabric	MB-7229	12.21634105	10.51819328	8.482966129	6.329383349	6.01290597	9.902799397	12.28319155	12.61511205
brca_metabric	MB-7230	10.09277209	10.84043982	6.564596863	6.763353825	6.07974547	10.19938335	12.33213604	11.83630288
brca_metabric	MB-7231	11.52381749	10.48186477	7.141554376	6.483284473	5.725097777	11.0218373	12.47686485	12.03312173
brca_metabric	MB-7232	12.30009137	10.59256383	8.633205365	6.087560754	6.158454663	10.20318383	12.3555002	12.93326257
brca_metabric	MB-7233	10.68827076	10.64791001	6.545355971	6.672199837	5.325583112	10.99115577	10.94726503	12.3023225
brca_metabric	MB-7234	12.05873291	11.14886743	5.601613803	7.03953487	5.24889198	11.42965073	12.7439892	13.40369102
brca_metabric	MB-7235	11.85421579	11.24115733	5.898537034	6.665209509	5.86374265	10.67637409	11.86049829	11.96618456
brca_metabric	MB-7236	11.67505625	10.43752337	7.007133218	6.3518134	5.51293934	10.04048132	11.54722098	11.89325201
brca_metabric	MB-7237	9.879009722	11.00718231	6.259103118	6.51829723	5.678203096	10.59422779	10.74951526	12.11979906
brca_metabric	MB-7238	9.520531647	10.37041436	5.390622718	5.771310058	5.56096526	10.11027138	11.42671988	12.08014572
brca_metabric	MB-7241	10.31429664	10.16473931	8.036837677	6.398091541	5.800553259	9.87639104	11.2103327	11.90031066
brca_metabric	MB-7243	12.33223782	10.78907227	5.696425615	6.647532251	6.187351061	10.36567104	12.05459013	11.86333906
brca_metabric	MB-7244	10.27773073	10.23177783	8.368360818	6.711336564	5.451016609	9.388436772	11.46650585	12.14111902
brca_metabric	MB-7249	10.37452232	10.31092962	8.923735442	6.330932397	6.265270347	10.26872372	12.10690317	12.31345738
brca_metabric	MB-7250	6.143563362	12.96670543	5.285066651	5.472181495	5.584207007	7.22346535	10.48146281	11.17101172
brca_metabric	MB-7251	6.552170661	14.22467693	5.078956131	6.921696165	5.385871309	9.574542281	11.60811748	11.28061215
brca_metabric	MB-7252	7.238029165	11.89724268	5.086340279	5.952921692	5.478067701	9.021718235	10.33633573	11.41651069
brca_metabric	MB-7253	11.67333794	10.47194177	5.271666597	6.071892563	6.592134951	11.02011163	11.68227991	12.04336309
brca_metabric	MB-7254	11.04302194	10.58667479	6.130182729	6.733528564	6.330171651	10.08972377	11.45074762	11.95242076
brca_metabric	MB-7256	6.425774761	14.46428166	5.35638073	6.107156869	6.480690679	8.570476525	11.12383368	12.38609131
brca_metabric	MB-7258	5.375974336	10.32778879	5.247783709	5.660664719	6.111692747	7.28803627	9.108558421	9.745337421
brca_metabric	MB-7260	8.127766333	14.45482948	5.574581792	5.652373332	5.964691707	10.16591153	11.29784072	11.86113822
brca_metabric	MB-7262	8.193329903	9.517195017	5.593962906	7.864926803	6.268918517	10.5848896	11.86609697	11.17355243
brca_metabric	MB-7263	11.63732748	10.58700037	7.443469373	6.719375528	5.65274777	10.6097918	12.01152292	12.30788772
brca_metabric	MB-7264	11.56356939	9.898011994	5.534382755	5.967711639	6.195857398	9.646276712	10.7075132	11.56799401
brca_metabric	MB-7266	11.88640922	10.260601	6.266054782	6.199566808	6.021933377	10.78944209	11.36386833	13.2840464
brca_metabric	MB-7267	5.623988455	9.413817016	5.535405054	5.547732932	5.571594458	6.643887698	5.969946357	6.427479283
brca_metabric	MB-7268	10.11368648	10.41840934	8.03686567	6.229036853	6.148911439	9.572905809	12.27802802	12.71818537
brca_metabric	MB-7269	7.12164341	11.53213262	5.230989064	5.768023657	6.230033186	6.148473135	6.905074689	6.717019338
brca_metabric	MB-7270	5.996826554	9.515255797	5.261879949	6.98171284	5.724470676	7.574703558	10.68576675	9.210208928
brca_metabric	MB-7273	5.81504573	13.40162422	5.283706291	6.647040316	5.738256564	7.893301455	11.1197948	11.53218947
